	SRR7359508.tabular	SRR7359507.tabular	SRR7359506.tabular	SRR7359505.tabular	SRR7359512.tabular	SRR7359511.tabular	SRR7359510.tabular	SRR7359509.tabular
Npdc1	43.2008222129678	25.2703326087486	35.4379052407537	48.551543451648	47.0477670736196	54.8379278208709	33.9625943522126	10.1128719484339
Npepl1	1085.55912227458	1028.39266616473	1074.63053189529	918.671361389027	1004.36754926727	1154.43292878075	962.839549885226	878.808572318904
Npepps	2192.1647989606	2280.92219546792	2127.23209566794	2477.08070708212	1910.54845420699	2350.46704418422	2272.09756216302	2143.92885306798
Npff	0	0	0	0	0	0	0	0
Npffr1	14.4002740709893	24.1716224953248	13.408937118123	1.90398209614306	23.5238835368098	16.0731857406001	13.585037740885	14.1580207278074
Npffr2	2.2154267801522	6.59226068054312	4.78890611361536	0	10.2277754507869	4.72740757076473	0	2.02257438968677
Nphp1	316.806029561764	366.969177883567	386.943613980121	395.076284949685	283.309379986797	304.445047557249	455.947829178454	319.56675357051
Nphp3	168.372435291567	218.643312571347	315.110022275891	149.46259454723	210.69217428621	206.114970085342	196.983047242833	190.121992630557
Nphp4	151.756734440425	141.733604631677	147.498308299353	140.894675114586	146.257188946252	141.822227122942	159.624193455399	133.489909719327
Nphs1	22.154267801522	16.4806517013578	30.6489991271383	7.61592838457224	10.2277754507869	13.2367411981412	7.64158372924783	12.1354463381206
Nphs1os	0	0	0	0	0	0	0	0
Nphs2	1.1077133900761	3.29613034027156	1.91556244544615	0.95199104807153	2.04555509015738	1.89096302830589	0	1.01128719484339
Npl	434.22364890983	521.88730387633	510.497391711398	535.970960064272	354.903808142305	329.027566925225	517.929563871242	398.447154768295
Nploc4	1843.23508108663	1588.73482401089	1679.94826465627	1689.78411032697	1808.27069969912	1647.97427916859	1737.18670111567	1565.47257761756
Npm1	26268.3153322646	26917.299068771	29499.6616598706	20462.0955872495	21026.2607717277	25803.1360027481	15907.2301297176	30066.5795898887
Npm2	9.96942051068488	18.6780719282055	6.70446855906151	26.6557493460028	35.7972140777541	33.0918529953531	35.6607240698232	13.146733532964
Npm3	54.2779561137288	25.2703326087486	22.0289681226307	24.7517672498598	26.5922161720459	30.2554084528943	13.585037740885	48.5417853524826
Npm3-ps1	0	1.09871011342385	0	0	0	0	0	2.02257438968677
Npn2	0	0	0	0	0	0	0	0
Npnt	23.2619811915981	39.5535640832587	31.6067803498614	27.6077403940744	35.7972140777541	17.964148768906	49.2457618107082	23.2596054813979
Nppa	0	3.29613034027156	0	0	2.04555509015738	1.89096302830589	0	0
Nppb	0	0	0	0	0	0	0	0
Nppc	1.1077133900761	0	0	0	2.04555509015738	0	0	0
Npr1	8.86170712060878	0	0.957781222723073	0	0	1.89096302830589	3.39625943522126	0
Npr2	84.1862176457835	92.2916495276036	58.4246545861074	58.0714539323633	63.4122077948787	82.2568917313063	90.0008750333633	20.2257438968677
Npr3	4.43085356030439	4.39484045369541	9.57781222723073	13.3278746730014	25.5694386269672	8.50933362737652	0	4.04514877937355
Nprl2	80.8630774755552	48.3432449906495	59.3824358088305	48.551543451648	104.323309598026	81.3114102171534	37.3588537874338	60.6772316906032
Nprl3	439.762215860211	592.204751135457	541.146390838536	513.123174910555	486.842111457455	659.000615364604	540.00525020018	507.66617181138
Nps	3.32314017022829	1.09871011342385	4.78890611361536	6.66393733650071	1.02277754507869	1.89096302830589	2.54719457641594	7.07901036390371
Npsr1	35.4468284824351	17.5793618147816	16.2822807862922	17.1358388652875	47.0477670736196	17.964148768906	17.8303620349116	41.4627749885789
Nptn	1914.1287380515	2021.62660869989	2717.22532886536	2378.07363808268	2134.53673657922	2522.54467976006	2537.85486296908	2592.94036757845
Nptx1	1.1077133900761	0	0	0	0	0	0	0
Nptx2	0	0	10.5355934499538	0	0	0.945481514152946	0	0
Nptxr	11.077133900761	34.0600135161394	26.817874236246	30.463713538289	40.9111018031475	23.6370378538237	18.6794268937169	20.2257438968677
Npvf	2.2154267801522	0	0	0	0	0	0	0
Npw	0	0	0	0	0	4.72740757076473	0	0
Npy	2.2154267801522	0	0.957781222723073	0	4.09111018031475	0.945481514152946	0.849064858805314	1.01128719484339
Npy1r	4.43085356030439	0	0	5.71194628842918	3.06833263523606	0	16.132232317301	0
Npy2r	0	0	0	0	2.04555509015738	0	0.849064858805314	1.01128719484339
Npy4r	4.43085356030439	0	0	0	3.06833263523606	0	2.54719457641594	0
Npy5r	1.1077133900761	0	2.87334366816922	0	10.2277754507869	0	0	5.05643597421694
Npy6r	0	0	0.957781222723073	0	0	0	0	3.03386158453016
Nqo1	59.8165230641093	57.1329258980403	86.2003100450765	90.4391495667954	47.0477670736196	51.0560017642591	49.2457618107082	39.4402005988921
Nqo2	0	0	0	0	0	0	0	0
Nr0b1	0	2.19742022684771	0	0	0	0	0	1.01128719484339
Nr0b2	19.9388410213698	62.6264764651596	42.1423737998152	11.4238925768584	29.660548807282	34.982816023659	22.0756863289382	32.3611902349884
Nr1d1	175.018715632024	146.128445085372	73.7491541496766	122.806845201227	211.714951831288	158.840894377695	170.662036619868	172.930110318219
Nr1d2	600.380657421245	887.757771646473	704.926979924181	618.794181246495	699.579840833823	540.815426095485	940.763863556288	817.120053433457
Nr1h2	249.235512767122	328.514323913732	336.181209175798	143.750648258801	336.493812330888	277.026083646813	333.682489510489	277.092691387088
Nr1h2-ps	0	1.09871011342385	0	0	0	0	0	0
Nr1h3	67.570516794642	43.9484045369541	15.3244995635692	29.5117224902174	50.1160997088557	38.7647420802708	33.1135294934073	23.2596054813979
Nr1h4	26.5851213618264	3.29613034027156	3.83112489089229	39.0316329709327	22.5011059917311	7.56385211322357	0	7.07901036390371
Nr1h5	1.1077133900761	1.09871011342385	4.78890611361536	2.85597314421459	17.3872182663377	0	0	0
Nr1i2	6.64628034045659	5.49355056711926	1.91556244544615	15.2318567691445	10.2277754507869	9.45481514152946	2.54719457641594	6.06772316906032
Nr1i3	16.6157008511415	7.69097079396697	7.66224978178458	0.95199104807153	8.1822203606295	7.56385211322357	14.4341025996903	2.02257438968677
Nr2c1	1248.39299061576	1289.8856731596	1111.02621835876	1391.81091228058	1457.45800173713	1204.54344903085	1423.03270335771	1281.30087586657
Nr2c2	5598.3834734446	7645.92367931659	7236.99491889554	8118.57965795401	5771.53368687904	7711.34722943143	8287.72208679867	8064.00409168117
Nr2c2ap	0	0	0	0	0	0	0	0
Nr2e1	0	2.19742022684771	0.957781222723073	14.279865721073	12.2733305409443	0.945481514152946	0	2.02257438968677
Nr2e3	0	14.2832314745101	0	0	2.04555509015738	1.89096302830589	0	0
Nr2f1	0	1.09871011342385	0	4.75995524035765	0	0	0.849064858805314	0
Nr2f2	0	0	0	14.279865721073	0	0	0	18.203169507181
Nr2f6	6.64628034045659	1.09871011342385	1.91556244544615	0.95199104807153	0	0	0	3.03386158453016
Nr3c1	3936.81338833045	5285.89435568216	4648.11227387507	6019.43939695629	2888.32378730221	3870.80131894216	4737.78191213365	5015.9844864232
Nr3c2	259.204933277807	327.415613800308	590.951014420136	604.514315525422	412.179350666711	381.97453171779	381.230121603586	335.747348688005
Nr4a1	49.8471025534244	25.2703326087486	37.3534676861998	15.2318567691445	55.2299874342492	56.7288908491768	28.0191403405754	44.496636573109
Nr4a2	198.280696823622	140.634894518253	148.456089522076	135.182728826157	215.806062011603	179.64148768906	196.133982384028	282.149127361305
Nr4a3	6.64628034045659	3.29613034027156	12.4511558953999	5.71194628842918	35.7972140777541	3.78192605661178	5.9434540116372	7.07901036390371
Nr5a1	0	0	0	0	5.11388772539344	0.945481514152946	10.1887783056638	1.01128719484339
Nr5a1os	0	1.09871011342385	0	0	7.15944281555082	1.89096302830589	0	8.0902975587471
Nr5a2	34.339115092359	21.9742022684771	18.1978432317384	36.1756598267182	41.9338793482262	32.1463714812002	16.132232317301	28.3160414556148
Nr6a1	1620.58468968133	1568.95804196926	1941.42253845967	2272.40263174674	2043.50953506722	1849.36184168316	2671.15804580152	2534.28571027753
Nr6a1os	0	0	0	0	0	0	0	0
Nradd	23.2619811915981	30.7638831758679	14.3667183408461	36.1756598267182	33.7516589875967	18.9096302830589	29.717270058186	37.4176262092053
Nrap	46.5239623831961	90.0942293007559	109.18705939043	71.3993286053648	67.5033179751934	82.2568917313063	68.7742535632305	59.6659444957599
Nrarp	0	0	0	0	0	0	0.849064858805314	0
Nras	3441.66550296644	3554.32721692616	3629.99083412045	3376.71224750972	3444.71477182502	3208.01877752095	3137.29465328564	3386.8008155305
Nras-ps2	0	0	0	0	0	0	0	0
Nrbf2	428.68508195945	371.364018337262	364.914645857491	392.22031180547	410.133795576554	389.538383831014	449.155310308011	457.101812069211
Nrbp1	1040.14287328146	1195.39660340515	908.934380364196	1090.98174108997	916.408680390504	1037.19322102578	922.084436662571	966.790558270278
Nrbp2	1.1077133900761	1.09871011342385	0	0	5.11388772539344	8.50933362737652	0	2.02257438968677
Nrcam	44.3085356030439	59.3303461248881	12.4511558953999	61.8794181246495	70.5716506104295	73.7475581039298	10.1887783056638	70.7901036390371
Nrd1	4588.1488616952	5332.04018044596	6028.27501581902	5163.59944473998	5135.36605384009	4831.41053732156	4725.04593925157	5065.53755897053
Nrde2	362.222278554884	508.702782515244	374.492458084721	341.764786257679	383.541579404508	405.611569571614	401.607678214914	330.690912713788
Nrep	4.43085356030439	9.88839102081467	11.4933746726769	4.75995524035765	18.4099958114164	1.89096302830589	11.8869080232744	9.10158475359049
Nrf1	3284.37020157563	4438.78885823237	3962.34091840535	4719.97161633865	3845.64356949587	4437.14474591978	4764.10292275662	4868.33655597607
Nrg1	178.341855802252	120.858112476624	120.680434063107	120.902863105084	498.092664453321	174.914080118295	218.209668712966	227.539618839762
Nrg2	397.669107037319	499.913101607853	908.934380364196	560.722727314131	854.019250140704	1248.03559868189	893.216231463191	1158.93512529052
Nrg3	96.3710649366205	61.5277663517358	72.7913729269535	104.719015287868	192.282178474793	95.4936329294476	45.0004375166817	83.9368371720011
Nrg3os	0	0	0	0	0	0	0	0
Nrg4	213.788684284687	442.780175709813	338.096771621245	196.110155902735	386.609912039744	271.353194561896	182.548944643143	130.456048134797
Nrgn	405.423100767852	349.389816068785	289.249929262368	317.965010055891	338.539367421046	319.572751783696	410.947391661772	330.690912713788
Nrip1	6785.85222760618	8520.49692960198	9090.30158486468	8410.84090971197	6622.4846043845	7053.29209558098	9923.87006971651	8386.60470683621
Nrip2	24.3696945816742	51.6393753309211	41.1845925770921	13.3278746730014	33.7516589875967	25.5280008821296	10.1887783056638	25.2821798710847
Nrip3	44.3085356030439	9.88839102081467	28.7334366816922	14.279865721073	31.7061038974393	23.6370378538237	30.5663349169913	37.4176262092053
Nrk	58.7088096740332	83.5019686202128	42.1423737998152	104.719015287868	47.0477670736196	47.2740757076473	89.151810174558	87.9819859513747
Nrl	0	3.29613034027156	0	0	0	0	0	0
Nrm	0	0	0	0	0	0	0	0
Nrn1	0	0	0	0	0	0	0	5.05643597421694
Nrn1l	0	0	0	0	0	0	0	1.01128719484339
Nron	0	0	0	0	0	0	0	0
Nrp1	212.680970894611	179.089748488088	230.825274676261	198.96612904695	250.580498544279	241.097786109001	254.719457641594	339.792497467378
Nrp2	46.5239623831961	58.2316360114642	33.5223427953075	32.367695634432	77.7310934259803	48.2195572218003	16.132232317301	64.7223804699768
Nrros	4505.07035743949	4740.93413942392	4403.87806208069	4784.70700760751	4988.08608734876	4791.70031372713	4584.10117268989	4695.40644565785
Nrsn1	2.2154267801522	3.29613034027156	0	0.95199104807153	1.02277754507869	0	0	0
Nrsn2	0	0	0	0	0	0	0	0
Nrtn	3.32314017022829	5.49355056711926	0	6.66393733650071	2.04555509015738	2.83644454245884	0	0
Nrxn1	13825.3708215398	23664.0184229229	29808.0672135875	37192.3862660585	13324.7458572851	31016.5210717874	49120.100211605	36005.869285204
Nrxn2	16.6157008511415	39.5535640832587	18.1978432317384	77.1112748937939	39.8883242580688	18.9096302830589	31.4153997757966	15.1693079226508
Nrxn3	221.54267801522	120.858112476624	144.624964631184	189.446218566235	345.698810236597	172.077635575836	91.6990047509739	168.884961538846
Nsa2	1045.68144023184	1052.56428866005	1105.27953102243	837.752122302947	787.53870971059	855.660770308416	999.349338813855	979.937291803242
Nsa2-ps1	0	0	0	0	0	0	0	0
Nsa2-ps2	0	1.09871011342385	0	0	0	0	0	1.01128719484339
Nsd1	11891.3032424669	13214.1865341487	14016.1704133294	14366.4969064475	12699.8287772421	13870.2138126237	14835.7102779053	13156.8464049125
Nsd2	7822.6719607174	8504.01627790062	8276.18754555007	9321.89634271642	7513.32384614804	9452.92417850116	8929.61512005549	8284.46470015703
Nsd3	6980.80978425957	7712.94499623545	7260.93944946361	7994.82082170471	7081.71172212484	7496.72292571871	8595.0835656862	8219.74231968705
Nsdhl	525.05614689607	466.951798205137	505.708485597782	471.235568795407	573.778202789144	472.740757076473	413.494586238188	575.422413865887
Nsf	2433.64631799719	2561.093274391	2469.15999218008	2851.21318897423	2715.47438218392	2608.58349754798	2726.34726162386	2560.57917734346
Nsfl1c	931.586961053998	1037.18234707212	874.454256346165	988.166707898248	844.814252234996	1004.10136803043	937.367604121067	1087.13373445664
Nsg1	49.8471025534244	117.561982136352	64.1713419224459	55.2154807881488	78.753870971059	113.457781698354	84.0574210217261	81.9142627823144
Nsg2	47.6316757732722	78.0084180530935	13.408937118123	51.4075165958626	16.364440721259	40.6557051085767	16.132232317301	23.2596054813979
Nsl1	934.910101224227	704.27318270469	743.238228833104	915.815388244812	690.374842928114	873.624919077322	822.74384818235	1152.86740212146
Nsmaf	2012.71522976827	2449.02484282177	2467.24442973464	2445.66500249576	2083.39785932529	2139.62466652812	2563.32680873324	2142.91756587314
Nsmce1	597.057517251017	632.857025332139	628.304482106336	586.426485612063	509.343217449187	576.743723633297	698.780378796774	527.891915708248
Nsmce2	4846.24608158293	6610.93875247132	7067.46764247355	7821.55845095569	5542.43151678141	8046.04768544157	8314.89216228044	7718.14387104473
Nsmce3	0	0	0	0	0	0	0	0
Nsmce4a	0	0	0	0	0	0	0	0
Nsmf	159.510728170958	158.214256333035	112.0604030586	129.470782537728	173.872182663377	156.949931349389	157.076998878983	147.647930447135
Nsrp1	1280.51667892797	1695.309705013	1672.28601487448	1590.77704132753	1376.65857567591	1668.77487247995	1479.07098403886	1383.44088254575
Nsun2	2329.52125933003	2354.53577306732	2699.02748563362	2388.54553961147	2147.83284466524	2586.83742272246	1957.94356440505	2636.42571695671
Nsun3	1034.60430633108	1273.40502145825	1478.81420788442	1179.51690856063	1241.65193972553	1318.00123072921	1597.9400642716	1484.56960203009
Nsun4	369.976272285417	460.359537524594	441.537143675336	404.5961954304	358.994918322619	414.12090319899	393.117029626861	442.943791341404
Nsun5	330.098590242677	239.5188047264	287.334366816922	224.669887344881	279.218269806482	314.845344212931	245.379744194736	247.76536273663
Nsun6	480.747611293027	499.913101607853	535.399703502198	575.954584083276	496.047109363164	623.072317826792	652.081811562481	507.66617181138
Nsun7	165.049295121339	183.484588941783	201.134056771845	141.846666162658	111.482752413577	131.42193046726	86.6046155981421	92.0271347307482
Nt5c	161.72615495111	117.561982136352	75.6647165951227	148.510603499159	112.505529958656	99.2755589860594	131.605053114824	199.223577384147
Nt5c1a	5.53856695038049	0	0	0	0	0	6.79251887044251	1.01128719484339
Nt5c1b	2.2154267801522	0	20.1134056771845	0.95199104807153	17.3872182663377	8.50933362737652	4.24532429402657	5.05643597421694
Nt5c2	4496.20865031888	5234.25498035123	5132.74957257295	5465.38060697866	4858.19333912377	5175.56580847323	6003.73761661238	5359.82213266995
Nt5c3	2205.45735964151	1950.21045132734	3238.25831402671	2831.22137696473	2610.12829504081	2174.60748255178	2238.98403266961	2746.65602119464
Nt5c3b	605.919224371626	535.071825237416	543.061953283982	614.986217054209	662.75984921099	573.907279090838	607.0813740458	484.406566329983
Nt5dc1	2626.38844787043	3544.43882590535	3875.18282713755	3109.20276300162	3197.20260591598	3212.74618509171	3970.22727977365	3853.00421235331
Nt5dc2	394.345966867091	423.003393668183	454.946080793459	381.748410276684	405.01990785116	443.430830137732	258.115717076816	373.16497489721
Nt5dc3	107.448198837382	135.141343951134	141.751620963015	113.286934720512	117.619417684049	71.8565950756239	92.5480696097793	104.162581068869
Nt5e	26.5851213618264	14.2832314745101	40.226811354369	49.5035344997196	85.9133137866098	52.946964792565	74.7177075748677	73.8239652235673
Nt5el	8.86170712060878	3.29613034027156	15.3244995635692	13.3278746730014	16.364440721259	17.018667254753	0	26.2934670659281
Nt5m	907.217266472324	822.933874954466	936.710035823165	988.166707898248	909.249237574954	977.627885634146	1057.93481407142	958.700260711531
Ntan1	559.39526198843	510.900202742092	521.990766384075	544.538879496915	536.958211166311	546.488315180403	569.722520258366	600.704593736972
Ntf3	4.43085356030439	4.39484045369541	0.957781222723073	21.8957941056452	11.2505529958656	2.83644454245884	20.3775566113275	3.03386158453016
